ID,Type,Instrument,Units,Price,Time,pl
42652,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14279,2025-09-24T10:02:22.454828944Z,
42653,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14299,2025-09-24T10:02:22.805793243Z,
42654,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14319,2025-09-24T10:02:23.149373748Z,
42655,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14339,2025-09-24T10:02:23.484174599Z,
42656,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14359,2025-09-24T10:02:23.863745703Z,
42657,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14379,2025-09-24T10:02:24.234592341Z,
42658,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14399,2025-09-24T10:02:24.690246532Z,
42659,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14419,2025-09-24T10:02:25.053004322Z,
42660,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14439,2025-09-24T10:02:25.399934259Z,
42661,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14459,2025-09-24T10:02:25.777716585Z,
42662,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14479,2025-09-24T10:02:26.148153099Z,
42663,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14499,2025-09-24T10:02:26.508640617Z,
42664,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14519,2025-09-24T10:02:26.875413609Z,
42665,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14539,2025-09-24T10:02:27.255901989Z,
42666,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14559,2025-09-24T10:02:27.624309288Z,
42667,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14579,2025-09-24T10:02:27.977314105Z,
42668,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14599,2025-09-24T10:02:28.357520670Z,
42669,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14619,2025-09-24T10:02:28.710526869Z,
42670,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14639,2025-09-24T10:02:29.064132459Z,
42671,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14659,2025-09-24T10:02:29.598755665Z,
42672,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14679,2025-09-24T10:02:29.999429007Z,
42673,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14699,2025-09-24T10:02:30.371731350Z,
42674,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14719,2025-09-24T10:02:30.735058859Z,
42675,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14739,2025-09-24T10:02:31.084655552Z,
42676,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14759,2025-09-24T10:02:31.437315992Z,
42677,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14779,2025-09-24T10:02:31.815136164Z,
42678,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14799,2025-09-24T10:02:32.179292931Z,
42679,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14819,2025-09-24T10:02:32.519090539Z,
42680,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14839,2025-09-24T10:02:32.882998164Z,
42681,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14859,2025-09-24T10:02:33.253716575Z,
42682,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14879,2025-09-24T10:02:33.599840609Z,
42683,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14899,2025-09-24T10:02:33.957797682Z,
42684,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14919,2025-09-24T10:02:34.341103830Z,
42685,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14939,2025-09-24T10:02:34.752001368Z,
42686,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14959,2025-09-24T10:02:35.128467297Z,
42687,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14979,2025-09-24T10:02:35.480102773Z,
42688,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14999,2025-09-24T10:02:35.847450435Z,
42689,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15019,2025-09-24T10:02:36.189079306Z,
42690,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15039,2025-09-24T10:02:36.543021060Z,
42691,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15059,2025-09-24T10:02:36.918928422Z,
42692,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15079,2025-09-24T10:02:37.281816463Z,
42693,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15099,2025-09-24T10:02:37.655985690Z,
42694,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15119,2025-09-24T10:02:38.020541569Z,
42695,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15139,2025-09-24T10:02:38.382443861Z,
42696,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15159,2025-09-24T10:02:38.750281034Z,
42697,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15179,2025-09-24T10:02:39.105545069Z,
42698,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15199,2025-09-24T10:02:39.471453720Z,
42699,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15219,2025-09-24T10:02:39.830530390Z,
42700,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15239,2025-09-24T10:02:40.198956953Z,
42701,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15259,2025-09-24T10:02:40.569526291Z,
42702,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15279,2025-09-24T10:02:40.908799085Z,
42703,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15299,2025-09-24T10:02:41.267231113Z,
42704,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15319,2025-09-24T10:02:41.644262093Z,
42705,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15339,2025-09-24T10:02:42.006706401Z,
42706,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15359,2025-09-24T10:02:42.379238862Z,
42707,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15379,2025-09-24T10:02:42.723804980Z,
42708,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15399,2025-09-24T10:02:43.087948300Z,
42709,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15419,2025-09-24T10:02:43.451392874Z,
42710,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15439,2025-09-24T10:02:43.814286290Z,
42711,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15459,2025-09-24T10:02:44.192786335Z,
42712,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15479,2025-09-24T10:02:44.587956638Z,
42713,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15499,2025-09-24T10:02:44.971159033Z,
42714,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15519,2025-09-24T10:02:45.347266894Z,
42715,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15539,2025-09-24T10:02:45.720494424Z,
42716,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15559,2025-09-24T10:02:46.083360360Z,
42717,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15579,2025-09-24T10:02:46.464782510Z,
42718,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15599,2025-09-24T10:02:46.829868545Z,
42719,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15619,2025-09-24T10:02:47.211961955Z,
42720,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15639,2025-09-24T10:02:47.570416552Z,
42721,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15659,2025-09-24T10:02:48.377132840Z,
42722,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15679,2025-09-24T10:02:48.764072690Z,
42723,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15699,2025-09-24T10:02:49.127411192Z,
42724,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15719,2025-09-24T10:02:49.500590321Z,
42725,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15739,2025-09-24T10:02:49.882276347Z,
42726,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15759,2025-09-24T10:02:50.267010254Z,
42727,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15779,2025-09-24T10:02:50.642478359Z,
42728,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15799,2025-09-24T10:02:51.013137422Z,
42729,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15819,2025-09-24T10:02:51.383046295Z,
42730,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15839,2025-09-24T10:02:51.758559757Z,
42731,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15859,2025-09-24T10:02:52.139190166Z,
42732,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15879,2025-09-24T10:02:52.503595642Z,
42733,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15899,2025-09-24T10:02:52.875302369Z,
42734,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15919,2025-09-24T10:02:53.252022282Z,
42735,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15939,2025-09-24T10:02:53.622516408Z,
42736,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15959,2025-09-24T10:02:53.990649126Z,
42737,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15979,2025-09-24T10:02:54.368221411Z,
42738,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15999,2025-09-24T10:02:54.740009892Z,
42739,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16019,2025-09-24T10:02:55.131329637Z,
42740,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16039,2025-09-24T10:02:55.505340526Z,
42741,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16059,2025-09-24T10:02:55.876679308Z,
42742,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16079,2025-09-24T10:02:56.251710792Z,
42743,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16099,2025-09-24T10:02:56.626232353Z,
42744,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16119,2025-09-24T10:02:57.461561208Z,
42745,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16139,2025-09-24T10:02:57.867305439Z,
42746,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16159,2025-09-24T10:02:58.248075682Z,
42747,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16179,2025-09-24T10:02:58.609398321Z,
42748,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16199,2025-09-24T10:02:58.971856008Z,
42749,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16219,2025-09-24T10:02:59.345474380Z,
42750,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16239,2025-09-24T10:02:59.716982765Z,
42751,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16259,2025-09-24T10:03:00.090207879Z,
42752,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16279,2025-09-24T10:03:00.460477513Z,
42753,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16299,2025-09-24T10:03:00.841410954Z,
42754,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16319,2025-09-24T10:03:01.214860309Z,
42755,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16339,2025-09-24T10:03:01.581463939Z,
42756,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16359,2025-09-24T10:03:01.935934032Z,
42757,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16379,2025-09-24T10:03:02.327163265Z,
42758,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16399,2025-09-24T10:03:02.703672947Z,
42759,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16419,2025-09-24T10:03:03.087181765Z,
42760,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16439,2025-09-24T10:03:03.455814747Z,
42761,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16459,2025-09-24T10:03:03.826233811Z,
42762,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16479,2025-09-24T10:03:04.194840399Z,
42763,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16499,2025-09-24T10:03:04.569682320Z,
42764,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16519,2025-09-24T10:03:04.934605118Z,
42765,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16539,2025-09-24T10:03:05.325658601Z,
42766,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16559,2025-09-24T10:03:05.722807921Z,
42767,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16579,2025-09-24T10:03:06.102424963Z,
42768,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16599,2025-09-24T10:03:06.472919966Z,
42769,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16619,2025-09-24T10:03:06.843159973Z,
42770,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16639,2025-09-24T10:03:07.229689991Z,
42771,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16659,2025-09-24T10:03:07.618997924Z,
42772,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16679,2025-09-24T10:03:08.106393430Z,
42773,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16699,2025-09-24T10:03:08.473093736Z,
42774,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16719,2025-09-24T10:03:08.875932409Z,
42775,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16739,2025-09-24T10:03:09.265086792Z,
42776,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16759,2025-09-24T10:03:09.602201174Z,
42777,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16779,2025-09-24T10:03:09.981368133Z,
42778,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16799,2025-09-24T10:03:10.342575921Z,
42779,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16819,2025-09-24T10:03:10.701546955Z,
42780,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16839,2025-09-24T10:03:11.067443225Z,
42781,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16859,2025-09-24T10:03:11.435241230Z,
42782,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16879,2025-09-24T10:03:11.793903872Z,
42783,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16899,2025-09-24T10:03:12.157631006Z,
42784,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16919,2025-09-24T10:03:12.629267368Z,
42785,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16939,2025-09-24T10:03:12.992989476Z,
42786,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16959,2025-09-24T10:03:13.374074630Z,
42787,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16979,2025-09-24T10:03:13.746248829Z,
42788,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16999,2025-09-24T10:03:14.109249169Z,
42789,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17019,2025-09-24T10:03:14.484491608Z,
42790,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17039,2025-09-24T10:03:14.867591796Z,
42791,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17059,2025-09-24T10:03:15.238520913Z,
42792,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17079,2025-09-24T10:03:15.613140285Z,
42793,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17099,2025-09-24T10:03:15.972936043Z,
42794,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17119,2025-09-24T10:03:16.356291813Z,
42795,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17139,2025-09-24T10:03:16.716562328Z,
42796,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17159,2025-09-24T10:03:17.080783062Z,
42797,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17179,2025-09-24T10:03:17.517838710Z,
42798,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17199,2025-09-24T10:03:17.900715502Z,
42799,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17219,2025-09-24T10:03:18.292842058Z,
42800,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17239,2025-09-24T10:03:18.667967306Z,
42801,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17259,2025-09-24T10:03:19.028131484Z,
42802,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17279,2025-09-24T10:03:19.386956886Z,
42803,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17299,2025-09-24T10:03:19.743932540Z,
42804,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17319,2025-09-24T10:03:20.113711907Z,
42805,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17339,2025-09-24T10:03:20.477869415Z,
42806,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17359,2025-09-24T10:03:20.851504141Z,
42807,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17379,2025-09-24T10:03:21.223415535Z,
42808,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17399,2025-09-24T10:03:21.599178388Z,
42809,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17419,2025-09-24T10:03:21.985637996Z,
42810,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17439,2025-09-24T10:03:22.349939311Z,
42811,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17459,2025-09-24T10:03:22.728654813Z,
42812,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17479,2025-09-24T10:03:23.104245167Z,
42813,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17499,2025-09-24T10:03:23.480331777Z,
42814,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17519,2025-09-24T10:03:23.854776291Z,
42815,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17539,2025-09-24T10:03:24.226552862Z,
42816,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17559,2025-09-24T10:03:24.599611325Z,
42817,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17579,2025-09-24T10:03:24.979956034Z,
42818,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17599,2025-09-24T10:03:25.363223991Z,
42819,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17619,2025-09-24T10:03:25.731218520Z,
42820,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17639,2025-09-24T10:03:26.113019465Z,
42821,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17659,2025-09-24T10:03:26.504901196Z,
42822,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08279,2025-09-24T10:03:29.113392605Z,
42823,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08299,2025-09-24T10:03:29.460154868Z,
42824,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08319,2025-09-24T10:03:29.811635552Z,
42825,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08339,2025-09-24T10:03:30.198983352Z,
42826,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08359,2025-09-24T10:03:30.575245249Z,
42827,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08379,2025-09-24T10:03:30.949502505Z,
42828,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08399,2025-09-24T10:03:31.323834962Z,
42829,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08419,2025-09-24T10:03:31.686054372Z,
42830,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08439,2025-09-24T10:03:32.066833284Z,
42831,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08459,2025-09-24T10:03:32.431386702Z,
42832,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08479,2025-09-24T10:03:32.813693923Z,
42833,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08499,2025-09-24T10:03:33.175684968Z,
42834,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08519,2025-09-24T10:03:33.584604283Z,
42835,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08539,2025-09-24T10:03:33.945106558Z,
42836,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08559,2025-09-24T10:03:34.308696728Z,
42837,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08579,2025-09-24T10:03:34.693140195Z,
42838,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08599,2025-09-24T10:03:35.073281253Z,
42839,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08619,2025-09-24T10:03:35.438009596Z,
42840,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08639,2025-09-24T10:03:35.804614954Z,
42841,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08659,2025-09-24T10:03:36.189543910Z,
42842,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08679,2025-09-24T10:03:36.571824389Z,
42843,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08699,2025-09-24T10:03:36.950536317Z,
42844,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08719,2025-09-24T10:03:37.300441751Z,
42845,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08739,2025-09-24T10:03:37.688953359Z,
42846,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08759,2025-09-24T10:03:38.065655505Z,
42847,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08779,2025-09-24T10:03:38.432641775Z,
42848,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08799,2025-09-24T10:03:38.766889016Z,
42849,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08819,2025-09-24T10:03:39.149455853Z,
42850,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08839,2025-09-24T10:03:39.532824735Z,
42851,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08859,2025-09-24T10:03:39.913801228Z,
42852,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08879,2025-09-24T10:03:40.266098125Z,
42853,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08899,2025-09-24T10:03:40.639946200Z,
42854,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08919,2025-09-24T10:03:41.001375385Z,
42855,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08939,2025-09-24T10:03:41.365678910Z,
42856,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08959,2025-09-24T10:03:41.702714139Z,
42857,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08979,2025-09-24T10:03:42.076848594Z,
42858,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08999,2025-09-24T10:03:42.438601620Z,
42859,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09019,2025-09-24T10:03:42.807898058Z,
42860,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09039,2025-09-24T10:03:43.183596031Z,
42861,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09059,2025-09-24T10:03:43.558995199Z,
42862,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09079,2025-09-24T10:03:43.933161058Z,
42863,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09099,2025-09-24T10:03:44.299671035Z,
42864,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09119,2025-09-24T10:03:44.661832521Z,
42865,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09139,2025-09-24T10:03:45.058189993Z,
42866,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09159,2025-09-24T10:03:45.419154434Z,
42867,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09179,2025-09-24T10:03:45.770839160Z,
42868,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09199,2025-09-24T10:03:46.132330508Z,
42869,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09219,2025-09-24T10:03:46.614944738Z,
